,place_id,place_name,reviewer_name,reviewer_rating,reviewer_review,reviewers_Id
951,ChIJVwxCgBoeai4R4zIiPSWTWyc,Dunia Fantasi,Eri Cahyono,4,"Most favorite amusement park in Jakarta. They offer annual pass ticket, if you have plan to visit here more than one in a year, it’s recommended to buy the annual pass ticket. Make sure to come early if you want to buy fast track access due to limited only for 300 ticket each day. You can also enjoy Dufan at night every 24 and 25 each month.",682
952,ChIJVwxCgBoeai4R4zIiPSWTWyc,Dunia Fantasi,Halida Budining,5,"From childhood to adult amusement park. The vibe was never changed. Today they're more well managed, more cleaner, and more profesional. The toilet were more cleaner and so many. There was also fast track for saving time even if it more expensive, but we love the fast track.",866
953,ChIJVwxCgBoeai4R4zIiPSWTWyc,Dunia Fantasi,Mohammad Al Amin,5,"Nice place for a Day trip. Entry passes will cost around RP. 300,000/p. The weekend is over crowded here. It took around an hour of waiting in queue to the ferris wheel. So weekdays will be preferable if someone wants to enjoy all the rides at Dunia Fantasi.",1377
954,ChIJVwxCgBoeai4R4zIiPSWTWyc,Dunia Fantasi,Abu Fauzan,5,"A great day to spend with family. Games, food, adventures, and all happiness. But better to visit dufan in weekdays co it's not that crowded, easy to find a parking lot, and no long lines to wait.",55
955,ChIJKeQOsCL0aS4RLuH7DlpcjaI,Menteng Park,Abu Fauzan,5,"Absolutely gorgeous 👌🏻
For Saturday and Sunday morning or evening, this place is a must. Some exercise or sport like basketball or football with friends or family is just perfect. Fresh air with all thos trees and flower, easy access with a 3 floors parking building, and also a nice and cool mosque under the parking building.
Some street food are also available beside this garden.
Give it a try and I promise you that you won't regret it.",55
956,ChIJKeQOsCL0aS4RLuH7DlpcjaI,Menteng Park,Julian Talumepa,5,"Loved parks like this. A much-needed one for the city. A place where you could go and spent time there doing anything you like such as refreshing, short escape destination, jogging, walking, sports, reading, gathering, and much more things to do.
An open area that was designed spacious, tidy, comfortable, and easy to access. They installed useful facilities such as a book hive,  kids playground, soccer goal post (during my visit on May 12th the soccer field is still not permitted due to covid restrictions), basketball rings, outdoor gym facilities, and many more.",1092
957,ChIJKeQOsCL0aS4RLuH7DlpcjaI,Menteng Park,andri bogel,5,"Nice & friendly place to meet up in the morning with my friends before we ride together. We can buy coffees , hot chocolates, tea, etc. from local sellers around.

Just don't littering here. Keep this place clean.",2211
958,ChIJKeQOsCL0aS4RLuH7DlpcjaI,Menteng Park,Dewi Indiani,5,"Another favorite park for playing and reading. Car park is available, but bus riding is more preferable. Take transjakarta bus 6H and the bus stop only 1 minute walk from the park.",548
959,ChIJKeQOsCL0aS4RLuH7DlpcjaI,Menteng Park,Bayu Ubay,5,"A beautiful open space park in the heart of Jakarta and easily accessible. This place provides several facilities such as basketball court, futsal court, jogging track, etc. It’s an oasis right in the middle of Menteng, and this place is perfect for hanging out with friends, your significant other, families, colleagues. Parking space is easily available nearby and there’s also parking building and even bike parking space. Easily one of the best hidden gem in Jakarta.",366
960,ChIJF29IST0eai4RZvM5-mnWcJY,Ocean Dream Samudra - Ancol,Iklima Lintang,5,"There are many animal shows: dolphin, sea lion, otter, etc, with each different schedule. If you want to catch up all of the shows, then you should come early. Personally, I prefer to go there on the weekend, because there will be many crowds that will make the show more exciting and fun.",956
961,ChIJF29IST0eai4RZvM5-mnWcJY,Ocean Dream Samudra - Ancol,Emillia_ NF,4,"Edutainment place for family, my boy so happy visit this place. There are doplhin advanture,  mermaid show,  Istana Penguin, etc. Which part need improvement is the toilet, they are smells bad , no soap and tissue provided.",669
962,ChIJF29IST0eai4RZvM5-mnWcJY,Ocean Dream Samudra - Ancol,Findi K,5,"Still a good place to introduce the kids about sea animals, even needed a lot of upgrade and improvements but still a decent place to go. A bit of an input is need more shelter to rest from the rain or from the heat. Thank you for keeping the venue always clean, a good experience 👍🏼",765
963,ChIJF29IST0eai4RZvM5-mnWcJY,Ocean Dream Samudra - Ancol,Galih D. Putranto,5,"Please make sure to see show schedule before visit so you could make the most of your time there. They also announce it in the park, suggests you to move out to another location for the next show.

Shows are good and entertaining. Sometimes it doesn't go as planned but the instructor humour makes it fun. Shows that are available here: dolphin show, sea lion show, penguin show, mermaid show, 5D. Aside from that there are rides as well",803
964,ChIJF29IST0eai4RZvM5-mnWcJY,Ocean Dream Samudra - Ancol,Jodie Senoatmojo,5,"We came to ocean dream ocean because there is a new tourist area called Jakarta Bird Land which promises knowledge and interaction as well as spectacle related to birds.

What's the difference with bird attractions in faunaland, ecopark? It turns out, moving the location from what was originally a small part of the faunaland to a bigger and more special one.

Is there anything different? Of course! Imagine your children seeing and walking with various peacocks and interacting closely with the Jalak Bali. Kids will absolutely love it! Not to mention photos with various hornbills and macaws.

ps :
There is another interesting choice in the ocean dreams area, Jakarta Bird Land. Had a chance to meet with Mr. Imam Tajudin, as the manager.

The Ancol area has indeed become a holiday destination for residents of Greater Jakarta, with complete tourist destinations, ranging from cheap to expensive.",1060
965,ChIJOQcPe1_2aS4RodErUdz2cfc,Tribeca Park,Octavianti Shanna,4,"Nice, quite a spacious park that is attached to the ground level of Central Park mall. It usually hosts events and seasonal decorations. There are some outdoor stalls as well where you can buy food and drinks, and a dog park to take your dogs to. Pets are allowed here, so you may stumble upon various kinds of cute puppies on a walk :)

There are several shallow ponds with koi fishes as well. They're nice to look at.",1529
966,ChIJOQcPe1_2aS4RodErUdz2cfc,Tribeca Park,Novi Hariyani,5,"Very nice place. Nice outdoor view, fresh air.
Comfort for your family, child & adult.
You can bring your pet also.
There are a beautiful garden, fish pond,
Many cafe & meals to enjoy your outdoor activity.
You will very enjoy when you go to this mall.",1500
967,ChIJOQcPe1_2aS4RodErUdz2cfc,Tribeca Park,Novandi Abdela,5,"The beautiful view when you sit in this place at evening. You can see the people laughing, and the dog sooo funny and adorable.",1496
968,ChIJOQcPe1_2aS4RodErUdz2cfc,Tribeca Park,Mark Lee,4,"Nice environment that reminds me of KLCC…

Great place with lotsa activities especially during festive seasons",1299
969,ChIJOQcPe1_2aS4RodErUdz2cfc,Tribeca Park,vetty maharani,5,Nice place for outdoor area near mall. We watched amazing fireworks to celebrate Chinese New Year.,2467
970,ChIJdXBB9n4QFAURQs2buyfwl98,Taman Situ Lembang,Alif Akbar,4,"Actually, the place is quite comfortable, cool, and pleasant to enjoy the atmosphere. It has public restrooms and trash cans, just like any typical park, and there are also geese swimming around, adding to the beauty of the surroundings. However, I gave it a 4-star rating because there were many irresponsible teenagers smoking, disturbing the peace and tranquility of the place, and I did not see any security guards or personnel to reprimand them. It is truly unfortunate to see such a peaceful place being occupied by rowdy teens who smoke in inappropriate areas.",168
971,ChIJdXBB9n4QFAURQs2buyfwl98,Taman Situ Lembang,Nanda Putra Yunanto,5,"Love the calm and pleasant ambience at this park. You can clearly hear some birdsong here, read some books from bookhive (mini shared-library), and play with your kids on the playgrounds while having reflexology on the paved paths.

If you bring bread or else, you are allowed to feed the goose and ducks here. There’s also some sports equipments you can enjoy. The guards are also nice and care about the cleanliness. Very worth to visit and relax here!",1442
972,ChIJdXBB9n4QFAURQs2buyfwl98,Taman Situ Lembang,Dewi Indiani,5,"One of the best and favorite parks in the city. Tranquil, quiet, perfect for fully rest your mind and charge the mood. Nice place for a picnic!",548
973,ChIJdXBB9n4QFAURQs2buyfwl98,Taman Situ Lembang,Amadea Cintantya,5,"Nice place for jogs. Relatively clean and well maintained, some car parking available around the park. There’s a small area for workout tools and activities too.",178
974,ChIJdXBB9n4QFAURQs2buyfwl98,Taman Situ Lembang,Agung Rachmanto,5,"Nice little oasis in the middle of the city. When I visited it was quite a lot of young people hanging around with some friends playing guitar and chatting away. Some smoke quite a lot so the smell was really prominent and a bit disturbing even though it is an outdoor area.
It shows how Jakartan are longing for more open space to relax and unwind.",115
975,ChIJE7YGNy_3aS4RrCeV3DO5qhE,Hutan Kota Srengseng,Stephen Lee Mowat,4,"Actually a nice little spot to get away from the traffic & noise if your in the area. Only Rp2,000 entry. Nice trees, birds, flowers & forest creepy crawlies. A bit of garbage overflowing from a slum on one side. The rest is well maintained.",1898
976,ChIJE7YGNy_3aS4RrCeV3DO5qhE,Hutan Kota Srengseng,Yuli Yono,4,"It is a good place to get a fresh air in the heart of the city and close to our home. You'll be charged only Rp2.000 per person (and motorcycle) to get into the so-called forest. Unfortunately, it seems not well-managed. The lake's water in the center of the forest looks dirty (full of falling-leaves). But, you definitely can do jogging around and go fishing!",2161
977,ChIJE7YGNy_3aS4RrCeV3DO5qhE,Hutan Kota Srengseng,Dewi Kusnadi,5,"1st time & great time.. Just found out the inside of the forest.. Never realized we have one beautiful nature place in this busy city, right nearby our place!!  Quite many people there although it's quite late (closing time).  We can exercise (walk, jog, cycle), play (kids), hang out, picnic; many even fish in the huge water reservoir.  The security staffs are nice & welcoming, so it's like an open invitation for our next visits.",549
978,ChIJE7YGNy_3aS4RrCeV3DO5qhE,Hutan Kota Srengseng,Handry Carlos,3,"Just tree and ponds, a lot of mosquitos and oxygen (few swans), nothin else. What a surprised they put mini forest side by side with garbage dump area.if they managed the place more serious it could be a gateway for kids to learn more about nature. Small entry charge that cost you a pennies.",871
979,ChIJE7YGNy_3aS4RrCeV3DO5qhE,Hutan Kota Srengseng,Aditya D (Div),3,"This public forest space has the potential of being a good public space. It still needs cleaning treatment especially for the lake.
The lake in the middle of forest contains some fishes like Mujair and Sapu-sapu. It really looked so green and dirty, though it's still good for walking around or even a jogging track.",89
980,ChIJ7Zj-D1HxaS4RTEzBshMYqsk,Kidzania Jakarta,James Pinto,5,"Good place for kids fun and activities, the cost is 250k per person. You have to work for your money. Activities and engaging and fun, the staff are super friendly. I highly recommend the place for good quality time with the kids and family. Good inside is a also cheap and good value for money.",1028
981,ChIJ7Zj-D1HxaS4RTEzBshMYqsk,Kidzania Jakarta,Adrian Pramudito,5,Good place to introduce kids to some professions and activities. The playground is quite big and clean. My advise is to visit here after having lunch especially when it is empty / weekday,96
982,ChIJ7Zj-D1HxaS4RTEzBshMYqsk,Kidzania Jakarta,Evita Hadiz,4,"I would define Kidzania as an educational playground young kids can learn about many occupations such as being a pilot, fireman, policeman, car race track driver, paramedic, doctor, actor, dentist, archeologist, reporter, chef, baker, podcaster etc. They get to learn about the occupation and even act out being one. Young kids also gets to learn about how things are made in a factoy such as books, chocolate, tea, instant noodle, cookies, towel etc.they get to learn about the process and being involved in the production process so it is very educational. The entrance fee is a bit pricey but free for grandma and grandpa. IMO this place is suitable for ages 3 to 10 years old; not much to experience for kids above these ages, not value for money at least. If you want to spend good money and learning experience for your kids, this is the place. But be prepared for kids running around, yelling, screaming and having tantrums, 5 hours is more than enough for me. Well enjoy your quality time with your kids; get rid of that guilty feeling of not spending more time with your kids😀",699
983,ChIJ7Zj-D1HxaS4RTEzBshMYqsk,Kidzania Jakarta,Ronald Zantika,4,"This is a great place for kids to learn & play - Very educational. They can play and do multiple jobs in a fun way. Every time they completed the job, they get cash payment (kidzania currency) which can be use to buy items). This place basically allow kids to learn how things work in a very fun way. There are multiple jobs that they can do sucj as: a cop, a fireman, a criminal, a doctor, a mechanic, and etc. Inside, parents and or guardians can get food or drinks at food court. The only downside of this place is its really busy and crowded specially on weekends. Its better to come during weekdays and not during school holidays.",1741
984,ChIJ7Zj-D1HxaS4RTEzBshMYqsk,Kidzania Jakarta,yuyun drwiega,4,"Good place to educate children about “professions”. Safe environment but could be crowded at one time, make the queue longer than usual. The most fun one is the bread/cookie station sponsored by Sariboga 😅 There is no clear guidance at the entrance on how to start but officers at the counters are very helpful.",2506
